t,Y(t+1),Y(t),Total P Adopters,Total Q Adopters
0,0,0,0
1,0,3,97
2,97,8,97
3,97,8,97
4,97,8,97
5,97,8,97
6,97,8,97
7,97,8,97
8,97,8,97
9,97,8,97
10,97,8,97
11,97,8,97
12,97,8,97
13,97,8,97
14,97,8,97
15,97,8,97
16,97,8,97
17,97,8,97
18,97,8,97
19,97,8,97
20,97,8,97
21,97,8,97
22,97,8,97
23,97,8,97
24,97,8,97
25,97,8,97
26,97,8,97
27,97,8,97
28,97,8,97
29,97,8,97
30,97,8,97
31,97,8,97
32,97,8,97
33,97,8,97
34,97,8,97
35,97,8,97
36,97,8,97
37,97,8,97
38,97,8,97
39,97,8,97
40,97,8,97
41,97,8,97
42,97,8,97
43,97,8,97
44,97,8,97
45,97,8,97
46,97,8,97
47,97,8,97
48,97,8,97
49,97,8,97
50,97,8,97
51,97,8,97
52,97,8,97
53,97,8,97
54,97,8,97
55,97,8,97
56,97,8,97
57,97,8,97
58,97,8,97
59,97,8,97
60,97,8,97
61,97,8,97
62,97,8,97
63,97,8,97
64,97,8,97
65,97,8,97
66,97,8,97
67,97,8,97
68,97,8,97
69,97,8,97
70,97,8,97
71,97,8,97
72,97,8,97
73,97,8,97
74,97,8,97
75,97,8,97
76,97,8,97
77,97,8,97
78,97,8,97
79,97,8,97
80,97,8,97
81,97,8,97
82,97,8,97
83,97,8,97
84,97,8,97
85,97,8,97
86,97,8,97
87,97,8,97
88,97,8,97
89,97,8,97
90,97,8,97
91,97,8,97
92,97,8,97
93,97,8,97
94,97,8,97
95,97,8,97
96,97,8,97
97,97,8,97
98,97,8,97
99,97,8,97
100,97,8,97
101,97,8,97
102,97,8,97
103,97,8,97
104,97,8,97
105,97,8,97
106,97,8,97
107,97,8,97
108,97,8,97
109,97,8,97
110,97,8,97
111,97,8,97
112,97,8,97
113,97,8,97
114,97,8,97
115,97,8,97
116,97,8,97
117,97,8,97
118,97,8,97
119,97,8,97
120,97,8,97
121,97,8,97
122,97,8,97
123,97,8,97
124,97,8,97
125,97,8,97
126,97,8,97
127,97,8,97
128,97,8,97
129,97,8,97
130,97,8,97
131,97,8,97
132,97,8,97
133,97,8,97
134,97,8,97
135,97,8,97
136,97,8,97
137,97,8,97
138,97,8,97
139,97,8,97
140,97,8,97
141,97,8,97
142,97,8,97
143,97,8,97
144,97,8,97
145,97,8,97
146,97,8,97
147,97,8,97
148,97,8,97
149,97,8,97
150,97,8,97
151,97,8,97
152,97,8,97
153,97,8,97
154,97,8,97
155,97,8,97
156,97,8,97
157,97,8,97
158,97,8,97
159,97,8,97
160,97,8,97
161,97,8,97
162,97,8,97
163,97,8,97
164,97,8,97
165,97,8,97
166,97,8,97
167,97,8,97
168,97,8,97
169,97,8,97
170,97,8,97
171,97,8,97
172,97,8,97
173,97,8,97
174,97,8,97
175,97,8,97
176,97,8,97
177,97,8,97
178,97,8,97
179,97,8,97
180,97,8,97
181,97,8,97
182,97,8,97
183,97,8,97
184,97,8,97
185,97,8,97
186,97,8,97
187,97,8,97
188,97,8,97
189,97,8,97
190,97,8,97
191,97,8,97
192,97,8,97
193,97,8,97
194,97,8,97
195,97,8,97
196,97,8,97
197,97,8,97
198,97,8,97
199,97,8,97
200,97,8,97
201,97,8,97
202,97,8,97
203,97,8,97
204,97,8,97
205,97,8,97
206,97,8,97
207,97,8,97
208,97,8,97
209,97,8,97
210,97,8,97
211,97,8,97
212,97,8,97
213,97,8,97
214,97,8,97
215,97,8,97
216,97,8,97
217,97,8,97
218,97,8,97
219,97,8,97
220,97,8,97
221,97,8,97
222,97,8,97
223,97,8,97
224,97,8,97
225,97,8,97
226,97,8,97
227,97,8,97
228,97,8,97
229,97,8,97
230,97,8,97
231,97,8,97
232,97,8,97
233,97,8,97
234,97,8,97
235,97,8,97
236,97,8,97
237,97,8,97
238,97,8,97
239,97,8,97
240,97,8,97
241,97,8,97
242,97,8,97
243,97,8,97
244,97,8,97
245,97,8,97
246,97,8,97
247,97,8,97
248,97,8,97
249,97,8,97
250,97,8,97
251,97,8,97
252,97,8,97
253,97,8,97
254,97,8,97
255,97,8,97
256,97,8,97
257,97,8,97
258,97,8,97
259,97,8,97
260,97,8,97
261,97,8,97
262,97,8,97
263,97,8,97
264,97,8,97
265,97,8,97
266,97,8,97
267,97,8,97
268,97,8,97
269,97,8,97
270,97,8,97
271,97,8,97
272,97,8,97
273,97,8,97
274,97,8,97
275,97,8,97
276,97,8,97
277,97,8,97
278,97,8,97
279,97,8,97
280,97,8,97
281,97,8,97
282,97,8,97
283,97,8,97
284,97,8,97
285,97,8,97
286,97,8,97
287,97,8,97
288,97,8,97
289,97,8,97
290,97,8,97
291,97,8,97
292,97,8,97
293,97,8,97
294,97,8,97
295,97,8,97
296,97,8,97
297,97,8,97
298,97,8,97
299,97,8,97
300,97,8,97
301,97,8,97
302,97,8,97
303,97,8,97
304,97,8,97
305,97,8,97
306,97,8,97
307,97,8,97
308,97,8,97
309,97,8,97
310,97,8,97
311,97,8,97
312,97,8,97
313,97,8,97
314,97,8,97
315,97,8,97
316,97,8,97
317,97,8,97
318,97,8,97
319,97,8,97
320,97,8,97
321,97,8,97
322,97,8,97
323,97,8,97
324,97,8,97
325,97,8,97
326,97,8,97
327,97,8,97
328,97,8,97
329,97,8,97
330,97,8,97
331,97,8,97
332,97,8,97
333,97,8,97
334,97,8,97
335,97,8,97
336,97,8,97
337,97,8,97
338,97,8,97
339,97,8,97
340,97,8,97
341,97,8,97
342,97,8,97
343,97,8,97
344,97,8,97
345,97,8,97
346,97,8,97
347,97,8,97
348,97,8,97
349,97,8,97
350,97,8,97
351,97,8,97
352,97,8,97
353,97,8,97
354,97,8,97
355,97,8,97
356,97,8,97
357,97,8,97
358,97,8,97
359,97,8,97
360,97,8,97
361,97,8,97
362,97,8,97
363,97,8,97
364,97,8,97
365,97,8,97
366,97,8,97
367,97,8,97
368,97,8,97
369,97,8,97
370,97,8,97
371,97,8,97
372,97,8,97
373,97,8,97
374,97,8,97
375,97,8,97
376,97,8,97
377,97,8,97
378,97,8,97
379,97,8,97
380,97,8,97
381,97,8,97
382,97,8,97
383,97,8,97
384,97,8,97
385,97,8,97
386,97,8,97
387,97,8,97
388,97,8,97
389,97,8,97
390,97,8,97
391,97,8,97
392,97,8,97
393,97,8,97
394,97,8,97
395,97,8,97
396,97,8,97
397,97,8,97
398,97,8,97
399,97,8,97
400,97,8,97
401,97,8,97
402,97,8,97
403,97,8,97
404,97,8,97
405,97,8,97
406,97,8,97
407,97,8,97
408,97,8,97
409,97,8,97
410,97,8,97
411,97,8,97
412,97,8,97
413,97,8,97
414,97,8,97
415,97,8,97
416,97,8,97
417,97,8,97
418,97,8,97
419,97,8,97
420,97,8,97
421,97,8,97
422,97,8,97
423,97,8,97
424,97,8,97
425,97,8,97
426,97,8,97
427,97,8,97
428,97,8,97
429,97,8,97
430,97,8,97
431,97,8,97
432,97,8,97
433,97,8,97
434,97,8,97
435,97,8,97
436,97,8,97
437,97,8,97
438,97,8,97
439,97,8,97
440,97,8,97
441,97,8,97
442,97,8,97
443,97,8,97
444,97,8,97
445,97,8,97
446,97,8,97
447,97,8,97
448,97,8,97
449,97,8,97
450,97,8,97
451,97,8,97
452,97,8,97
453,97,8,97
454,97,8,97
455,97,8,97
456,97,8,97
457,97,8,97
458,97,8,97
459,97,8,97
460,97,8,97
461,97,8,97
462,97,8,97
463,97,8,97
464,97,8,97
465,97,8,97
466,97,8,97
467,97,8,97
468,97,8,97
469,97,8,97
470,97,8,97
471,97,8,97
472,97,8,97
473,97,8,97
474,97,8,97
475,97,8,97
476,97,8,97
477,97,8,97
478,97,8,97
479,97,8,97
480,97,8,97
481,97,8,97
482,97,8,97
483,97,8,97
484,97,8,97
485,97,8,97
486,97,8,97
487,97,8,97
488,97,8,97
489,97,8,97
490,97,8,97
491,97,8,97
492,97,8,97
493,97,8,97
494,97,8,97
495,97,8,97
496,97,8,97
497,97,8,97
498,97,8,97
499,97,8,97
500,97,8,97
501,97,8,97
502,97,8,97
503,97,8,97
504,97,8,97
505,97,8,97
506,97,8,97
507,97,8,97
508,97,8,97
509,97,8,97
510,97,8,97
511,97,8,97
512,97,8,97
513,97,8,97
514,97,8,97
515,97,8,97
516,97,8,97
517,97,8,97
518,97,8,97
519,97,8,97
520,97,8,97
521,97,8,97
522,97,8,97
523,97,8,97
524,97,8,97
525,97,8,97
526,97,8,97
527,97,8,97
528,97,8,97
529,97,8,97
530,97,8,97
531,97,8,97
532,97,8,97
533,97,8,97
534,97,8,97
535,97,8,97
536,97,8,97
537,97,8,97
538,97,8,97
539,97,8,97
540,97,8,97
541,97,8,97
542,97,8,97
543,97,8,97
544,97,8,97
545,97,8,97
546,97,8,97
547,97,8,97
548,97,8,97
549,97,8,97
550,97,8,97
551,97,8,97
552,97,8,97
553,97,8,97
554,97,8,97
555,97,8,97
556,97,8,97
557,97,8,97
558,97,8,97
559,97,8,97
560,97,8,97
561,97,8,97
562,97,8,97
563,97,8,97
564,97,8,97
565,97,8,97
566,97,8,97
567,97,8,97
568,97,8,97
569,97,8,97
570,97,8,97
571,97,8,97
572,97,8,97
573,97,8,97
574,97,8,97
575,97,8,97
576,97,8,97
577,97,8,97
578,97,8,97
579,97,8,97
580,97,8,97
581,97,8,97
582,97,8,97
583,97,8,97
584,97,8,97
585,97,8,97
586,97,8,97
587,97,8,97
588,97,8,97
589,97,8,97
590,97,8,97
591,97,8,97
592,97,8,97
593,97,8,97
594,97,8,97
595,97,8,97
596,97,8,97
597,97,8,97
598,97,8,97
599,97,8,97
600,97,8,97
601,97,8,97
602,97,8,97
603,97,8,97
604,97,8,97
605,97,8,97
606,97,8,97
607,97,8,97
608,97,8,97
609,97,8,97
610,97,8,97
611,97,8,97
612,97,8,97
613,97,8,97
614,97,8,97
615,97,8,97
616,97,8,97
617,97,8,97
618,97,8,97
619,97,8,97
620,97,8,97
621,97,8,97
622,97,8,97
623,97,8,97
624,97,8,97
625,97,8,97
626,97,8,97
627,97,8,97
628,97,8,97
629,97,8,97
630,97,8,97
631,97,8,97
632,97,8,97
633,97,8,97
634,97,8,97
635,97,8,97
636,97,8,97
637,97,8,97
638,97,8,97
639,97,8,97
640,97,8,97
641,97,8,97
642,97,8,97
643,97,8,97
644,97,8,97
645,97,8,97
646,97,8,97
647,97,8,97
648,97,8,97
649,97,8,97
650,97,8,97
651,97,8,97
652,97,8,97
653,97,8,97
654,97,8,97
655,97,8,97
656,97,8,97
657,97,8,97
658,97,8,97
659,97,8,97
660,97,8,97
661,97,8,97
662,97,8,97
663,97,8,97
664,97,8,97
665,97,8,97
666,97,8,97
667,97,8,97
668,97,8,97
669,97,8,97
670,97,8,97
671,97,8,97
672,97,8,97
673,97,8,97
674,97,8,97
675,97,8,97
676,97,8,97
677,97,8,97
678,97,8,97
679,97,8,97
680,97,8,97
681,97,8,97
682,97,8,97
683,97,8,97
684,97,8,97
685,97,8,97
686,97,8,97
687,97,8,97
688,97,8,97
689,97,8,97
690,97,8,97
691,97,8,97
692,97,8,97
693,97,8,97
694,97,8,97
695,97,8,97
696,97,8,97
697,97,8,97
698,97,8,97
699,97,8,97
700,97,8,97
701,97,8,97
702,97,8,97
703,97,8,97
704,97,8,97
705,97,8,97
706,97,8,97
707,97,8,97
708,97,8,97
709,97,8,97
710,97,8,97
711,97,8,97
712,97,8,97
713,97,8,97
714,97,8,97
715,97,8,97
716,97,8,97
717,97,8,97
718,97,8,97
719,97,8,97
720,97,8,97
721,97,8,97
722,97,8,97
723,97,8,97
724,97,8,97
725,97,8,97
726,97,8,97
727,97,8,97
728,97,8,97
729,97,8,97
730,97,8,97
731,97,8,97
732,97,8,97
733,97,8,97
734,97,8,97
735,97,8,97
736,97,8,97
737,97,8,97
738,97,8,97
739,97,8,97
740,97,8,97
741,97,8,97
742,97,8,97
743,97,8,97
744,97,8,97
745,97,8,97
746,97,8,97
747,97,8,97
748,97,8,97
749,97,8,97
750,97,8,97
751,97,8,97
752,97,8,97
753,97,8,97
754,97,8,97
755,97,8,97
756,97,8,97
757,97,8,97
758,97,8,97
759,97,8,97
760,97,8,97
761,97,8,97
762,97,8,97
763,97,8,97
764,97,8,97
765,97,8,97
766,97,8,97
767,97,8,97
768,97,8,97
769,97,8,97
770,97,8,97
771,97,8,97
772,97,8,97
773,97,8,97
774,97,8,97
775,97,8,97
776,97,8,97
777,97,8,97
778,97,8,97
779,97,8,97
780,97,8,97
781,97,8,97
782,97,8,97
783,97,8,97
784,97,8,97
785,97,8,97
786,97,8,97
787,97,8,97
788,97,8,97
789,97,8,97
790,97,8,97
791,97,8,97
792,97,8,97
793,97,8,97
794,97,8,97
795,97,8,97
796,97,8,97
797,97,8,97
798,97,8,97
799,97,8,97
800,97,8,97
801,97,8,97
802,97,8,97
803,97,8,97
804,97,8,97
805,97,8,97
806,97,8,97
807,97,8,97
808,97,8,97
809,97,8,97
810,97,8,97
811,97,8,97
812,97,8,97
813,97,8,97
814,97,8,97
815,97,8,97
816,97,8,97
817,97,8,97
818,97,8,97
819,97,8,97
820,97,8,97
821,97,8,97
822,97,8,97
823,97,8,97
824,97,8,97
825,97,8,97
826,97,8,97
827,97,8,97
828,97,8,97
829,97,8,97
830,97,8,97
831,97,8,97
832,97,8,97
833,97,8,97
834,97,8,97
835,97,8,97
836,97,8,97
837,97,8,97
838,97,8,97
839,97,8,97
840,97,8,97
841,97,8,97
842,97,8,97
843,97,8,97
844,97,8,97
845,97,8,97
846,97,8,97
847,97,8,97
848,97,8,97
849,97,8,97
850,97,8,97
851,97,8,97
852,97,8,97
853,97,8,97
854,97,8,97
855,97,8,97
856,97,8,97
857,97,8,97
858,97,8,97
859,97,8,97
860,97,8,97
861,97,8,97
862,97,8,97
863,97,8,97
864,97,8,97
865,97,8,97
866,97,8,97
867,97,8,97
868,97,8,97
869,97,8,97
870,97,8,97
871,97,8,97
872,97,8,97
873,97,8,97
874,97,8,97
875,97,8,97
876,97,8,97
877,97,8,97
878,97,8,97
879,97,8,97
880,97,8,97
881,97,8,97
882,97,8,97
883,97,8,97
884,97,8,97
885,97,8,97
886,97,8,97
887,97,8,97
888,97,8,97
889,97,8,97
890,97,8,97
891,97,8,97
892,97,8,97
893,97,8,97
894,97,8,97
895,97,8,97
896,97,8,97
897,97,8,97
898,97,8,97
899,97,8,97
900,97,8,97
901,97,8,97
902,97,8,97
903,97,8,97
904,97,8,97
905,97,8,97
906,97,8,97
907,97,8,97
908,97,8,97
909,97,8,97
910,97,8,97
911,97,8,97
912,97,8,97
913,97,8,97
914,97,8,97
915,97,8,97
916,97,8,97
917,97,8,97
918,97,8,97
919,97,8,97
920,97,8,97
921,97,8,97
922,97,8,97
923,97,8,97
924,97,8,97
925,97,8,97
926,97,8,97
927,97,8,97
928,97,8,97
929,97,8,97
930,97,8,97
931,97,8,97
932,97,8,97
933,97,8,97
934,97,8,97
935,97,8,97
936,97,8,97
937,97,8,97
938,97,8,97
939,97,8,97
940,97,8,97
941,97,8,97
942,97,8,97
943,97,8,97
944,97,8,97
945,97,8,97
946,97,8,97
947,97,8,97
948,97,8,97
949,97,8,97
950,97,8,97
951,97,8,97
952,97,8,97
953,97,8,97
954,97,8,97
955,97,8,97
956,97,8,97
957,97,8,97
958,97,8,97
959,97,8,97
960,97,8,97
961,97,8,97
962,97,8,97
963,97,8,97
964,97,8,97
965,97,8,97
966,97,8,97
967,97,8,97
968,97,8,97
969,97,8,97
970,97,8,97
971,97,8,97
972,97,8,97
973,97,8,97
974,97,8,97
975,97,8,97
976,97,8,97
977,97,8,97
978,97,8,97
979,97,8,97
980,97,8,97
981,97,8,97
982,97,8,97
983,97,8,97
984,97,8,97
985,97,8,97
986,97,8,97
987,97,8,97
988,97,8,97
989,97,8,97
990,97,8,97
991,97,8,97
992,97,8,97
993,97,8,97
994,97,8,97
995,97,8,97
996,97,8,97
997,97,8,97
998,97,8,97
999,97,8,97
1000,97,8,97
1001,97,8,97
1002,97,8,97
1003,97,8,97
1004,97,8,97
1005,97,8,97
1006,97,8,97
1007,97,8,97
1008,97,8,97
1009,97,8,97
1010,97,8,97
1011,97,8,97
1012,97,8,97
1013,97,8,97
1014,97,8,97
1015,97,8,97
1016,97,8,97
1017,97,8,97
1018,97,8,97
1019,97,8,97
1020,97,8,97
1021,97,8,97
1022,97,8,97
1023,97,8,97
1024,97,8,97
1025,97,8,97
1026,97,8,97
1027,97,8,97
1028,97,8,97
1029,97,8,97
1030,97,8,97
1031,97,8,97
1032,97,8,97
1033,97,8,97
1034,97,8,97
1035,97,8,97
1036,97,8,97
1037,97,8,97
1038,97,8,97
1039,97,8,97
1040,97,8,97
1041,97,8,97
1042,97,8,97
1043,97,8,97
1044,97,8,97
1045,97,8,97
1046,97,8,97
1047,97,8,97
1048,97,8,97
1049,97,8,97
1050,97,8,97
1051,97,8,97
1052,97,8,97
1053,97,8,97
1054,97,8,97
1055,97,8,97
1056,97,8,97
1057,97,8,97
1058,97,8,97
1059,97,8,97
1060,97,8,97
1061,97,8,97
1062,97,8,97
1063,97,8,97
1064,97,8,97
1065,97,8,97
1066,97,8,97
1067,97,8,97
1068,97,8,97
1069,97,8,97
1070,97,8,97
1071,97,8,97
1072,97,8,97
1073,97,8,97
1074,97,8,97
1075,97,8,97
1076,97,8,97
1077,97,8,97
1078,97,8,97
1079,97,8,97
1080,97,8,97
1081,97,8,97
1082,97,8,97
1083,97,8,97
1084,97,8,97
1085,97,8,97
1086,97,8,97
1087,97,8,97
1088,97,8,97
1089,97,8,97
1090,97,8,97
1091,97,8,97
1092,97,8,97
1093,97,8,97
1094,97,8,97
1095,97,8,97
1096,97,8,97
1097,97,8,97
1098,97,8,97
1099,97,8,97
1100,97,8,97
1101,97,8,97
1102,97,8,97
1103,97,8,97
1104,97,8,97
1105,97,8,97
1106,97,8,97
1107,97,8,97
1108,97,8,97
1109,97,8,97
1110,97,8,97
1111,97,8,97
1112,97,8,97
1113,97,8,97
1114,97,8,97
1115,97,8,97
1116,97,8,97
1117,97,8,97
1118,97,8,97
1119,97,8,97
1120,97,8,97
1121,97,8,97
1122,97,8,97
1123,97,8,97
1124,97,8,97
1125,97,8,97
1126,97,8,97
1127,97,8,97
1128,97,8,97
1129,97,8,97
1130,97,8,97
1131,97,8,97
1132,97,8,97
1133,97,8,97
1134,97,8,97
1135,97,8,97
1136,97,8,97
1137,97,8,97
1138,97,8,97
1139,97,8,97
1140,97,8,97
1141,97,8,97
1142,97,8,97
1143,97,8,97
1144,97,8,97
1145,97,8,97
1146,97,8,97
1147,97,8,97
1148,97,8,97
1149,97,8,97
1150,97,8,97
1151,97,8,97
1152,97,8,97
1153,97,8,97
1154,97,8,97
1155,97,8,97
1156,97,8,97
1157,97,8,97
1158,97,8,97
1159,97,8,97
1160,97,8,97
1161,97,8,97
1162,97,8,97
1163,97,8,97
1164,97,8,97
1165,97,8,97
1166,97,8,97
1167,97,8,97
1168,97,8,97
1169,97,8,97
1170,97,8,97
1171,97,8,97
1172,97,8,97
1173,97,8,97
1174,97,8,97
1175,97,8,97
1176,97,8,97
1177,97,8,97
1178,97,8,97
1179,97,8,97
1180,97,8,97
1181,97,8,97
1182,97,8,97
1183,97,8,97
1184,97,8,97
1185,97,8,97
1186,97,8,97
1187,97,8,97
1188,97,8,97
1189,97,8,97
1190,97,8,97
1191,97,8,97
1192,97,8,97
1193,97,8,97
1194,97,8,97
1195,97,8,97
1196,97,8,97
1197,97,8,97
1198,97,8,97
1199,97,8,97
1200,97,8,97
1201,97,8,97
1202,97,8,97
1203,97,8,97
1204,97,8,97
1205,97,8,97
1206,97,8,97
1207,97,8,97
1208,97,8,97
1209,97,8,97
1210,97,8,97
1211,97,8,97
1212,97,8,97
1213,97,8,97
1214,97,8,97
1215,97,8,97
1216,97,8,97
1217,97,8,97
1218,97,8,97
1219,97,8,97
1220,97,8,97
1221,97,8,97
1222,97,8,97
1223,97,8,97
1224,97,8,97
1225,97,8,97
1226,97,8,97
1227,97,8,97
1228,97,8,97
1229,97,8,97
1230,97,8,97
1231,97,8,97
1232,97,8,97
1233,97,8,97
1234,97,8,97
1235,97,8,97
1236,97,8,97
1237,97,8,97
1238,97,8,97
1239,97,8,97
1240,97,8,97
1241,97,8,97
1242,97,8,97
1243,97,8,97
1244,97,8,97
1245,97,8,97
1246,97,8,97
1247,97,8,97
1248,97,8,97
1249,97,8,97
1250,97,8,97
1251,97,8,97
1252,97,8,97
1253,97,8,97
1254,97,8,97
1255,97,8,97
1256,97,8,97
1257,97,8,97
1258,97,8,97
1259,97,8,97
1260,97,8,97
1261,97,8,97
1262,97,8,97
1263,97,8,97
1264,97,8,97
1265,97,8,97
1266,97,8,97
1267,97,8,97
1268,97,8,97
1269,97,8,97
1270,97,8,97
1271,97,8,97
1272,97,8,97
1273,97,8,97
1274,97,8,97
1275,97,8,97
1276,97,8,97
1277,97,8,97
1278,97,8,97
1279,97,8,97
1280,97,8,97
1281,97,8,97
1282,97,8,97
1283,97,8,97
1284,97,8,97
1285,97,8,97
1286,97,8,97
1287,97,8,97
1288,97,8,97
1289,97,8,97
1290,97,8,97
1291,97,8,97
1292,97,8,97
1293,97,8,97
1294,97,8,97
1295,97,8,97
1296,97,8,97
1297,97,8,97
1298,97,8,97
1299,97,8,97
1300,97,8,97
1301,97,8,97
1302,97,8,97
1303,97,8,97
1304,97,8,97
1305,97,8,97
1306,97,8,97
1307,97,8,97
1308,97,8,97
1309,97,8,97
1310,97,8,97
1311,97,8,97
1312,97,8,97
1313,97,8,97
1314,97,8,97
1315,97,8,97
1316,97,8,97
1317,97,8,97
1318,97,8,97
1319,97,8,97
1320,97,8,97
1321,97,8,97
1322,97,8,97
1323,97,8,97
1324,97,8,97
1325,97,8,97
1326,97,8,97
1327,97,8,97
1328,97,8,97
1329,97,8,97
1330,97,8,97
1331,97,8,97
1332,97,8,97
1333,97,8,97
1334,97,8,97
1335,97,8,97
1336,97,8,97
1337,97,8,97
1338,97,8,97
1339,97,8,97
1340,97,8,97
1341,97,8,97
1342,97,8,97
1343,97,8,97
1344,97,8,97
1345,97,8,97
1346,97,8,97
1347,97,8,97
1348,97,8,97
1349,97,8,97
1350,97,8,97
1351,97,8,97
1352,97,8,97
1353,97,8,97
1354,97,8,97
1355,97,8,97
1356,97,8,97
1357,97,8,97
1358,97,8,97
1359,97,8,97
1360,97,8,97
1361,97,8,97
1362,97,8,97
1363,97,8,97
1364,97,8,97
1365,97,8,97
1366,97,8,97
1367,97,8,97
1368,97,8,97
1369,97,8,97
1370,97,8,97
1371,97,8,97
1372,97,8,97
1373,97,8,97
1374,97,8,97
1375,97,8,97
1376,97,8,97
1377,97,8,97
1378,97,8,97
1379,97,8,97
1380,97,8,97
1381,97,8,97
1382,97,8,97
1383,97,8,97
1384,97,8,97
1385,97,8,97
1386,97,8,97
1387,97,8,97
1388,97,8,97
1389,97,8,97
1390,97,8,97
1391,97,8,97
1392,97,8,97
1393,97,8,97
1394,97,8,97
1395,97,8,97
1396,97,8,97
1397,97,8,97
1398,97,8,97
1399,97,8,97
1400,97,8,97
1401,97,8,97
1402,97,8,97
1403,97,8,97
1404,97,8,97
1405,97,8,97
1406,97,8,97
1407,97,8,97
1408,97,8,97
1409,97,8,97
1410,97,8,97
1411,97,8,97
1412,97,8,97
1413,97,8,97
1414,97,8,97
1415,97,8,97
1416,97,8,97
1417,97,8,97
1418,97,8,97
1419,97,8,97
1420,97,8,97
1421,97,8,97
1422,97,8,97
1423,97,8,97
1424,97,8,97
1425,97,8,97
1426,97,8,97
1427,97,8,97
1428,97,8,97
1429,97,8,97
1430,97,8,97
1431,97,8,97
1432,97,8,97
1433,97,8,97
1434,97,8,97
1435,97,8,97
1436,97,8,97
1437,97,8,97
1438,97,8,97
1439,97,8,97
1440,97,8,97
1441,97,8,97
1442,97,8,97
1443,97,8,97
1444,97,8,97
1445,97,8,97
1446,97,8,97
1447,97,8,97
1448,97,8,97
1449,97,8,97
1450,97,8,97
1451,97,8,97
1452,97,8,97
1453,97,8,97
1454,97,8,97
1455,97,8,97
1456,97,8,97
1457,97,8,97
1458,97,8,97
1459,97,8,97
1460,97,8,97
1461,97,8,97
1462,97,8,97
1463,97,8,97
1464,97,8,97
1465,97,8,97
1466,97,8,97
1467,97,8,97
1468,97,8,97
1469,97,8,97
1470,97,8,97
1471,97,8,97
1472,97,8,97
1473,97,8,97
1474,97,8,97
1475,97,8,97
1476,97,8,97
1477,97,8,97
1478,97,8,97
1479,97,8,97
1480,97,8,97
1481,97,8,97
1482,97,8,97
1483,97,8,97
1484,97,8,97
1485,97,8,97
1486,97,8,97
1487,97,8,97
1488,97,8,97
1489,97,8,97
1490,97,8,97
1491,97,8,97
1492,97,8,97
1493,97,8,97
1494,97,8,97
1495,97,8,97
1496,97,8,97
1497,97,8,97
1498,97,8,97
1499,97,8,97
1500,97,8,97
1501,97,8,97
1502,97,8,97
1503,97,8,97
1504,97,8,97
1505,97,8,97
1506,97,8,97
1507,97,8,97
1508,97,8,97
1509,97,8,97
1510,97,8,97
1511,97,8,97
1512,97,8,97
1513,97,8,97
1514,97,8,97
1515,97,8,97
1516,97,8,97
1517,97,8,97
1518,97,8,97
1519,97,8,97
1520,97,8,97
1521,97,8,97
1522,97,8,97
1523,97,8,97
1524,97,8,97
1525,97,8,97
1526,97,8,97
1527,97,8,97
1528,97,8,97
1529,97,8,97
1530,97,8,97
1531,97,8,97
1532,97,8,97
1533,97,8,97
1534,97,8,97
1535,97,8,97
1536,97,8,97
1537,97,8,97
1538,97,8,97
1539,97,8,97
1540,97,8,97
1541,97,8,97
1542,97,8,97
1543,97,8,97
1544,97,8,97
1545,97,8,97
1546,97,8,97
1547,97,8,97
1548,97,8,97
1549,97,8,97
1550,97,8,97
1551,97,8,97
